trial_name,real_time_seconds,user_time_seconds,sys_time_seconds,throughput_bytes_per_second,file_size_name,file_size_bytes,delta_size_bytes,speedup,trial_num
NetBSD, 2.56, 0.00, 0.01, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 19
NetBSD, 2.72, 0.02, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 20
NetBSD, 2.56, 0.01, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 21
NetBSD, 2.59, 0.01, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 22
NetBSD, 2.89, 0.01, 0.00, 2,327,642.29, large, 15,998,066, 8,075,835, 1.96, 23
NetBSD, 2.45, 0.00, 0.01, 2,327,642.29, large, 15,998,066, 8,075,835, 1.96, 24
NetBSD, 2.47, 0.00, 0.01, 2,327,642.29, large, 15,998,066, 8,075,835, 1.96, 25
NetBSD, 2.44, 0.01, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 26
NetBSD, 2.28, 0.00, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 27
NetBSD, 2.42, 0.00, 0.01, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 28
NetBSD, 2.41, 0.00, 0.01, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 29
NetBSD, 2.23, 0.00, 0.01, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 30
NetBSD, 3.05, 0.00, 0.01, 1,167,720.00, medium, 7,997,300, 4,050,389, 1.96, 1
NetBSD, 2.14, 0.01, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 2
NetBSD, 2.81, 0.00, 0.00, 1,167,720.00, medium, 7,997,300, 4,050,389, 1.96, 3
NetBSD, 3.89, 0.00, 0.01, 908,226.67, medium, 7,997,300, 4,050,389, 1.96, 4
NetBSD, 2.10, 0.00, 0.01, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 5
NetBSD, 1.31, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 6
NetBSD, 1.40, 0.00, 0.01, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 7
NetBSD, 1.40, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 8
NetBSD, 1.72, 0.00, 0.01, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 9
NetBSD, 1.76, 0.01, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 10
NetBSD, 1.48, 0.00, 0.01, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 11
NetBSD, 1.74, 0.00, 0.01, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 12
NetBSD, 1.64, 0.00, 0.01, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 13
NetBSD, 1.58, 0.00, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 14
NetBSD, 1.68, 0.00, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 15
NetBSD, 1.73, 0.00, 0.00, 1,651,179.60, medium, 7,997,300, 4,090,043, 1.94, 16
NetBSD, 1.59, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 17
NetBSD, 1.69, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 18
NetBSD, 1.47, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 19
NetBSD, 1.72, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 20
NetBSD, 2.17, 0.02, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 21
NetBSD, 5.34, 0.00, 0.00, 749,535.45, medium, 7,997,300, 4,084,721, 1.94, 22
