trial_name,real_time_seconds,user_time_seconds,sys_time_seconds,throughput_bytes_per_second,file_size_name,file_size_bytes,delta_size_bytes,speedup,trial_num
Fedora, 1.50, 0.00, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 20
Fedora, 1.44, 0.00, 0.01, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 21
Fedora, 1.47, 0.00, 0.00, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 22
Fedora, 1.50, 0.00, 0.01, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 23
Fedora, 1.53, 0.00, 0.01, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 24
Fedora, 1.47, 0.00, 0.00, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 25
Fedora, 1.45, 0.00, 0.01, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 26
Fedora, 1.52, 0.01, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 27
Fedora, 2.18, 0.02, 0.00, 3,258,699.20, large, 15,998,066, 8,075,835, 1.96, 28
Fedora, 1.54, 0.00, 0.00, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 29
Fedora, 1.56, 0.00, 0.01, 5,431,165.33, large, 15,998,066, 8,075,835, 1.96, 30
Fedora, 0.91, 0.00, 0.00, 8,174,040.00, medium, 7,997,300, 4,050,389, 1.96, 1
Fedora, 0.93, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 2
Fedora, 0.99, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 3
Fedora, 0.91, 0.00, 0.00, 8,174,040.00, medium, 7,997,300, 4,050,389, 1.96, 4
Fedora, 0.94, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 5
Fedora, 0.95, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 6
Fedora, 0.96, 0.00, 0.00, 8,174,040.00, medium, 7,997,300, 4,050,389, 1.96, 7
Fedora, 0.97, 0.01, 0.00, 2,758,142.00, medium, 7,997,300, 4,099,064, 1.93, 8
Fedora, 0.96, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 9
Fedora, 0.95, 0.00, 0.01, 8,174,040.00, medium, 7,997,300, 4,050,389, 1.96, 10
Fedora, 0.93, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 11
Fedora, 1.00, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 12
Fedora, 0.95, 0.00, 0.00, 8,174,040.00, medium, 7,997,300, 4,050,389, 1.96, 13
Fedora, 0.90, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 14
Fedora, 1.04, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 15
Fedora, 0.93, 0.01, 0.00, 8,174,040.00, medium, 7,997,300, 4,050,389, 1.96, 16
Fedora, 0.92, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 17
Fedora, 0.93, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 18
Fedora, 0.97, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 19
Fedora, 0.99, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 20
Fedora, 0.96, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 21
Fedora, 0.96, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 22
Fedora, 0.93, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 23
Fedora, 1.49, 0.00, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 24
